subscription_id,customer_id,start_date,end_date,status,cancellation_reason,renewal_count,monthly_fee
18447,6437,2022-12-29,2025-01-08,churned,Other,9,19.99 USD
18448,17284,15-10-2022,2023-10-17,churned,,2,19.99
18449,6935,2020-04-08,2022-06-21,churned,N/A,9,49.99
18450,3862,2023-02-12,,active,,11,49.99
18451,4429,23-11-2023,,active,,14,19.99
18452,16253,03-04-2022,28-08-2024,Canceled,Other,9,9.99
18453,5222,2020-12-26,,active,,1,24.99
18454,11809,2023-12-31,2025-11-29,cancelled,,11,12.99
18455,16349,22-02-2022,,active,,7,49.99
18456,421,2020-03-22,2022-01-19,Canceled,N/A,10,9.99
18457,6888,02-04-2023,,active,,1,49.99
18458,19504,2022-04-04,,active,,9,9.99
18459,11924,23-08-2020,,active,,2,24.99
18460,15848,27-12-2020,,active,,4,49.99
18461,213,2023-03-11,2023-10-03,churned,,4,24.99
18462,6643,2024-12-13,,active,,9,19.99
18463,4451,2021-03-01,,active,,14,24.99
18464,19831,2024-08-26,,active,,-1,9.99
18465,8871,2023-02-21,,active,,6,19.99
18466,3293,2020-10-21,,active,,11,24.99
18467,11176,17-09-2022,,active,,11,9.99
18468,9716,2023-02-15,,active,,4,19.99
18469,5205,2024-08-10,,active,,5,24.99
18470,17069,03-03-2023,,active,,11,12.99
18471,753,13-02-2023,09-07-2023,churned,,3,24.99
18472,2855,2020-07-30,,active,,14,12.99
18473,9588,2024-08-17,,active,,6,19.99
18474,16800,22-11-2021,2022-07-20,cancelled,N/A,2,49.99
18475,5276,2020-12-18,28-11-2021,churned,,6,9.99
18476,5533,2021-08-16,2024-07-20,Canceled,Too expensive,0,24.99
18477,19222,01-03-2024,,active,,10,24.99
18478,428,23-05-2024,28-11-2024,churned,N/A,6,9.99
18479,14447,16-04-2023,,active,,6,9.99
18480,12162,08-08-2024,2026-02-11,Canceled,N/A,10,12.99
18481,303,2023-11-21,,active,,2,19.99
18482,12422,2021-07-04,2022-07-07,Canceled,Technical issues,13,12.99
18483,17533,2022-07-04,2025-03-17,churned,Technical issues,9,24.99
18484,6862,03-05-2020,2021-06-14,cancelled,Other,0,49.99
18485,7514,2023-12-11,31-07-2024,churned,,11,24.99
18486,2471,2021-01-15,2022-01-06,churned,Lack of use,2,49.99
18487,182,2023-11-03,,active,,9,12.99
18488,6463,2023-07-16,2023-11-22,churned,Switched to competitor,13,12.99
18489,5582,2023-03-15,17-11-2024,churned,N/A,7,49.99
18490,14291,2020-09-27,,active,,0,9.99
18491,7574,02-10-2022,,active,,1,19.99
18492,17361,2021-10-13,2024-10-10,churned,Lack of use,5,19.99
18493,1305,2022-07-29,2023-06-01,cancelled,Other,0,49.99
18494,15775,2020-02-22,2020-08-27,churned,N/A,12,9.99
18495,4590,2020-01-28,,active,,1,9.99
18496,4403,08-04-2021,27-01-2023,cancelled,Other,8,24.99
18497,15957,15-04-2022,2024-12-24,churned,,9,12.99
18498,819,07-09-2020,2020-10-07,churned,,0,9.99
18499,11653,2024-01-25,2024-03-31,cancelled,Other,3,19.99
18500,3706,31-07-2021,2023-08-19,Canceled,Other,3,24.99
18501,2316,2022-04-06,2022-11-19,active,,1,49.99 USD
18502,14760,2022-02-20,,active,,5,19.99
18503,9177,2024-07-18,2025-01-13,cancelled,Too expensive,12,24.99
18504,2942,2021-05-05,,active,,7,12.99
18505,5697,20-10-2021,,active,,1,49.99
18506,3890,27-08-2020,2022-03-03,cancelled,,10,12.99
18507,13418,08-07-2023,,active,,6,9.99
18508,334,2020-09-15,29-05-2023,churned,Lack of use,-1,12.99
18509,1424,03-07-2024,14-12-2026,churned,Switched to competitor,8,49.99
18510,11328,2023-02-19,2025-06-13,churned,Technical issues,2,12.99
18511,12366,14-08-2023,2024-06-20,active,,9,12.99
18512,2228,2020-05-31,,active,,0,24.99
18513,2524,2023-08-27,2024-01-22,cancelled,Too expensive,5,12.99
18514,9783,2022-10-08,21-01-2024,churned,,8,12.99
18515,601,2021-11-23,,active,,1,9.99
18516,2876,2020-03-21,,active,,11,9.99
18517,10896,2020-07-03,2022-09-27,cancelled,N/A,6,24.99
18518,8139,10-07-2022,2023-08-11,cancelled,N/A,5,49.99
18519,8884,2024-06-08,2026-02-14,Canceled,Too expensive,2,9.99
18520,19774,14-06-2022,2022-09-21,Canceled,Lack of use,2,19.99
18521,3290,2021-12-13,02-01-2023,churned,Lack of use,13,9.99
18522,6692,2020-10-30,27-09-2021,cancelled,Lack of use,11,24.99
18523,4602,15-02-2020,,active,,2,9.99
18524,14655,2020-09-01,,active,,11,24.99
18525,13907,2022-01-05,15-05-2024,Canceled,Too expensive,13,12.99
18526,11797,2024-09-18,22-10-2025,active,,9,9.99
18527,19690,2021-09-06,,active,,5,24.99
18528,11194,03-08-2023,,active,,6,49.99
18529,3201,2023-12-14,2025-08-28,churned,N/A,4,12.99
18530,736,2023-05-12,27-03-2024,churned,Lack of use,12,12.99
18531,14475,2022-09-13,,active,,11,12.99
18532,6788,2024-10-13,2027-10-05,churned,,13,19.99
18533,7236,2021-12-28,,active,,6,12.99
18534,271,2021-02-20,,active,,10,49.99
18535,18728,2021-07-02,2024-06-06,cancelled,,7,12.99
18536,5149,2023-07-29,2024-11-02,churned,,5,24.99
18537,4668,2024-06-18,2025-09-06,cancelled,Technical issues,5,49.99
18538,3715,2022-04-05,2023-01-13,cancelled,,1,49.99
18539,18331,2022-11-26,,active,,8,49.99
18540,15376,2023-05-29,2023-09-03,churned,Lack of use,-1,9.99
18541,6525,25-11-2021,2022-05-22,Canceled,,2,9.99
18542,4478,2024-02-01,2025-07-09,churned,Technical issues,3,9.99
18543,12594,21-04-2023,2025-09-19,cancelled,,6,12.99
18544,18225,2024-01-18,,active,,5,9.99
18545,10154,18-08-2021,2023-06-26,cancelled,,4,9.99
18546,11510,2022-02-12,,active,,2,24.99
18547,4544,2021-05-14,,active,,2,24.99
18548,13391,22-02-2022,,active,,11,49.99
18549,3215,2020-11-08,,active,,14,19.99
18550,8933,2022-04-10,,active,,10,19.99
18551,4605,21-02-2022,2024-09-09,cancelled,,5,24.99
18552,4992,03-03-2023,,active,,13,9.99
18553,19488,2020-10-27,2022-02-09,churned,Lack of use,8,12.99
18554,8499,2021-12-24,2023-07-13,cancelled,Too expensive,13,49.99
18555,17730,2023-09-20,2024-10-04,cancelled,Technical issues,6,9.99
18556,2561,10-11-2020,13-04-2023,cancelled,,4,49.99
18557,15390,15-03-2023,2025-06-20,churned,Lack of use,9,9.99
18558,12804,2024-07-13,,active,,0,12.99
18559,9804,2022-07-12,14-07-2023,churned,Switched to competitor,7,49.99 USD
18560,13735,2024-07-09,,active,,8,9.99
18561,11423,29-04-2024,20-09-2024,churned,,4,24.99
18562,6692,18-11-2024,,active,,11,24.99
18563,17389,2022-06-29,2024-05-19,active,,13,24.99
18564,6111,2021-07-27,2022-07-29,churned,Technical issues,14,9.99
18565,2372,2021-01-17,,active,,6,9.99 USD
18566,3746,04-02-2022,2024-02-07,cancelled,,9,12.99
18567,12327,2023-03-02,2024-08-05,cancelled,Technical issues,7,19.99
18568,2334,2020-07-19,,active,,3,12.99
18569,15044,2023-01-29,09-01-2026,churned,,7,12.99
18570,7601,2023-10-20,,active,,3,24.99
18571,15476,29-08-2020,2021-10-26,churned,Too expensive,0,9.99
18572,6200,2022-12-26,,active,,14,19.99
18573,6095,24-01-2022,2022-06-17,cancelled,Technical issues,4,12.99
18574,13090,2021-12-06,02-10-2024,churned,Switched to competitor,4,9.99
18575,5700,2022-07-28,24-02-2023,churned,Switched to competitor,13,9.99
18576,13335,2023-03-03,20-12-2024,cancelled,,1,24.99
18577,7396,2023-06-10,19-02-2025,churned,Switched to competitor,1,9.99
18578,8072,2023-09-19,,active,,8,24.99
18579,13064,2024-11-20,2025-08-24,active,,11,49.99
18580,16141,09-03-2024,2026-12-04,churned,Technical issues,5,49.99
18581,9867,2023-07-29,2026-07-24,churned,Switched to competitor,0,49.99
18582,12956,2024-01-20,,active,,9,24.99
18583,2087,2022-05-10,,active,,8,12.99
18584,17336,2024-12-27,,active,,10,49.99
18585,9134,2023-03-05,2023-11-04,cancelled,Switched to competitor,12,12.99
18586,12446,11-12-2021,2023-11-01,Canceled,Too expensive,10,24.99
18587,12917,2020-12-02,2022-07-09,cancelled,Other,9,9.99
18588,2160,11-05-2021,02-04-2022,cancelled,Switched to competitor,6,24.99
18589,4990,2021-09-10,2023-07-02,cancelled,N/A,1,19.99
18590,13075,2020-11-15,,active,,8,49.99
18591,5657,20-04-2024,,active,,0,9.99
18592,18555,2022-05-24,,active,,4,9.99 USD
18593,5479,2022-10-18,2025-08-29,churned,N/A,6,19.99
18594,7901,04-01-2023,2025-07-12,cancelled,N/A,4,19.99
18595,18277,2024-03-03,2026-08-30,cancelled,Technical issues,0,19.99
18596,8468,2021-02-10,2021-03-20,Canceled,Too expensive,5,9.99
18597,1740,27-02-2023,2024-08-06,cancelled,,-1,9.99
18598,11997,2021-06-25,2022-03-19,cancelled,,0,24.99
18599,8829,2022-02-26,2023-02-13,Canceled,Lack of use,14,49.99
18600,8040,2020-07-12,,active,,9,24.99
18601,3369,2024-07-30,2027-06-21,cancelled,Switched to competitor,9,49.99
18602,3506,18-05-2020,04-12-2021,active,,8,12.99
18603,15761,27-03-2024,,active,,-1,9.99
18604,9211,31-05-2021,2023-09-12,churned,Lack of use,13,9.99
18605,4171,02-01-2023,06-08-2025,cancelled,Other,8,12.99
18606,17076,2020-12-16,2021-07-12,cancelled,Lack of use,0,19.99
18607,8122,19-02-2023,2023-07-02,Canceled,Too expensive,2,19.99
18608,1201,2021-11-22,,active,,13,9.99
18609,2012,2024-12-14,07-05-2025,cancelled,N/A,0,49.99
18610,573,2022-04-24,2023-03-18,cancelled,Other,13,12.99
18611,16693,27-02-2020,20-08-2020,cancelled,Switched to competitor,12,19.99
18612,8751,2021-07-19,,active,,9,12.99
18613,10337,2022-10-05,2024-12-01,active,,14,19.99
18614,16508,2020-08-09,02-06-2023,churned,,1,12.99
18615,16145,2020-06-26,2022-04-13,churned,,0,12.99
18616,6415,2023-06-05,2024-12-29,churned,Switched to competitor,2,12.99
18617,8458,09-09-2022,2023-12-10,churned,,7,24.99
18618,19509,07-11-2021,,active,,-1,12.99
18619,17741,2021-09-27,2023-11-20,churned,Lack of use,4,9.99
18620,644,2021-06-17,2021-12-11,cancelled,,-1,9.99
18621,15420,23-04-2020,,active,,2,9.99
18622,3093,2021-12-25,2024-07-30,churned,N/A,13,12.99
18623,8058,25-12-2023,14-11-2026,churned,Lack of use,12,9.99
18624,7968,16-02-2024,,active,,2,24.99
18625,17302,30-01-2023,,active,,8,24.99
18626,17252,2020-06-12,2021-10-30,cancelled,Too expensive,11,12.99
18627,19931,2020-09-10,2021-08-01,cancelled,,-1,12.99
18628,16971,2020-01-29,25-03-2021,churned,N/A,3,9.99 USD
18629,9688,2021-07-11,03-07-2022,cancelled,Lack of use,9,24.99
18630,8016,2024-07-07,,active,,13,9.99 USD
18631,4089,12-08-2021,,active,,5,12.99
18632,5670,2022-09-12,,active,,3,9.99
18633,3130,2024-06-26,,active,,7,49.99
18634,4084,2020-10-17,2023-08-08,churned,Other,6,12.99
18635,49,02-10-2022,,active,,5,9.99
18636,6402,2020-08-29,21-06-2022,cancelled,Lack of use,13,19.99
18637,13356,30-12-2022,2025-12-21,churned,,5,9.99
18638,17012,2022-02-04,2023-12-24,cancelled,N/A,11,9.99
18639,16050,2021-09-27,2023-12-13,active,,7,49.99
18640,6404,06-11-2024,,active,,9,12.99
18641,15385,2021-06-11,,active,,12,12.99
18642,7695,16-10-2023,2023-12-03,active,,14,49.99
18643,8999,01-11-2024,,active,,9,12.99
18644,13637,08-03-2020,2022-11-17,churned,,7,19.99
18645,9414,2021-10-11,,active,,5,12.99
18646,13270,2024-01-19,2026-08-12,cancelled,Lack of use,5,9.99
18647,5465,29-04-2020,2022-08-28,churned,,0,9.99
18648,17555,2022-12-29,,active,,7,9.99
18649,1239,30-03-2022,12-03-2023,churned,Technical issues,14,9.99
18650,13330,2023-01-25,,active,,-1,24.99
18651,16640,10-01-2023,2023-08-17,churned,Switched to competitor,6,24.99
18652,4430,2020-04-10,2023-03-17,cancelled,Too expensive,6,12.99
18653,19844,2021-09-22,2023-03-30,cancelled,Technical issues,-1,49.99
18654,8534,2020-03-20,2020-09-26,active,,-1,19.99
18655,5425,2021-01-09,,active,,-1,19.99
18656,16864,2023-01-08,2024-10-23,churned,,14,19.99
18657,14306,2021-11-10,2022-03-04,cancelled,Other,8,19.99
18658,10439,2024-05-07,,active,,5,9.99
18659,7999,2023-10-31,2025-01-14,Canceled,Too expensive,8,12.99
18660,16549,2024-11-18,,active,,0,49.99
18661,13441,2023-03-28,2024-09-12,cancelled,,-1,24.99 USD
18662,18481,03-05-2022,09-01-2023,churned,Switched to competitor,11,19.99
18663,834,19-06-2022,2024-10-15,churned,N/A,1,19.99
18664,1108,2022-05-22,,active,,2,49.99
18665,19595,29-09-2021,2020-02-01,churned,Other,2,24.99
18666,5509,23-12-2024,,active,,5,49.99
18667,17090,13-03-2024,16-09-2025,Canceled,Technical issues,14,9.99
18668,6038,2022-09-03,2024-10-24,churned,,9,19.99
18669,7604,2024-08-06,2026-03-06,churned,Technical issues,10,12.99
18670,13225,2024-07-11,26-05-2026,churned,,3,49.99
18671,9460,2021-06-05,05-05-2024,cancelled,Other,9,9.99
18672,10642,23-02-2020,,active,,11,24.99
18673,1547,2021-08-12,2024-02-22,Canceled,,0,49.99
18674,681,2024-05-28,2025-06-25,churned,Lack of use,14,24.99
18675,8597,02-10-2023,,active,,10,49.99
18676,7097,21-02-2020,,active,,2,24.99
18677,12877,2020-11-04,2021-02-24,churned,,7,49.99
18678,18290,27-06-2020,2023-04-06,Canceled,Too expensive,13,9.99
18679,16500,2020-08-31,21-10-2022,churned,Switched to competitor,7,19.99
18680,11919,26-11-2020,27-01-2021,churned,Lack of use,12,12.99
18681,16000,2022-03-02,2023-08-20,churned,Too expensive,12,9.99
18682,10470,19-02-2024,06-07-2025,Canceled,N/A,7,49.99
18683,7462,2023-02-17,,active,,8,24.99
18684,9728,2020-10-22,,active,,14,19.99
18685,761,29-10-2020,2023-10-24,Canceled,,6,49.99
18686,19987,2022-09-12,,active,,10,12.99
18687,12928,17-05-2022,02-12-2022,churned,Other,12,24.99
18688,9197,2022-01-25,,active,,4,49.99
18689,12359,29-09-2021,,active,,0,19.99
18690,9928,2023-08-04,,active,,9,19.99
18691,4467,2022-05-11,19-04-2023,churned,Other,8,9.99
18692,11017,2023-11-03,26-01-2025,cancelled,Other,6,19.99
18693,15367,2020-07-05,,active,,9,49.99
18694,12473,2022-10-16,2023-04-26,churned,Too expensive,6,12.99
18695,3449,2024-05-11,,active,,7,19.99
18696,11221,2024-04-13,2023-12-22,churned,Other,8,12.99
18697,14431,2024-08-25,2025-08-31,cancelled,Lack of use,-1,49.99
18698,14985,2022-08-01,2024-12-10,churned,,4,49.99
18699,17556,2023-05-04,,active,,0,9.99 USD
18700,13247,06-02-2021,,active,,9,24.99
18701,10275,10-09-2021,,active,,14,24.99
18702,14094,2021-02-09,,active,,14,12.99
18703,3877,2021-09-30,2023-06-25,cancelled,,5,19.99
18704,5280,2023-09-03,2025-06-13,Canceled,Other,6,19.99
18705,6999,2020-05-11,,active,,8,9.99
18706,14498,2022-02-01,,active,,1,12.99
18707,19007,06-04-2022,,active,,2,49.99
18708,9016,2023-09-08,18-09-2022,churned,,10,9.99
18709,4808,13-11-2024,2025-11-15,churned,,11,49.99
18710,11876,25-11-2021,2024-02-03,cancelled,Other,0,24.99
18711,17635,01-10-2020,,active,,4,49.99
18712,12886,2021-09-16,2023-01-01,active,,-1,19.99
18713,12776,2021-04-21,,active,,3,19.99
18714,9941,08-11-2024,2026-03-01,active,,13,19.99
18715,17845,2024-07-18,2025-08-18,cancelled,,6,49.99
18716,3182,16-12-2024,,active,,11,24.99
18717,1390,31-07-2021,2022-09-11,cancelled,Lack of use,3,49.99
18718,4017,30-01-2021,2023-01-30,churned,Too expensive,7,19.99
18719,2959,2020-01-14,2021-12-18,cancelled,,8,19.99
18720,4223,2020-04-03,,active,,1,9.99
18721,4139,2022-04-16,,active,,6,12.99
18722,13430,2020-08-19,26-07-2021,cancelled,,1,24.99
18723,1896,13-06-2020,,active,,13,12.99
18724,678,2020-10-12,2022-01-03,churned,N/A,5,12.99
18725,11683,05-10-2024,06-07-2026,churned,N/A,7,12.99
18726,6095,2022-05-12,,active,,9,24.99
18727,4665,2020-07-24,,active,,-1,19.99
18728,7420,2022-09-18,2024-07-01,churned,Too expensive,1,49.99
18729,16843,2021-09-02,,active,,-1,49.99
18730,783,2023-10-26,03-03-2024,active,,-1,49.99
18731,12797,2021-02-09,2021-10-15,churned,Other,13,24.99
18732,14196,20-04-2020,2022-05-20,Canceled,Technical issues,-1,9.99
18733,1144,2024-02-09,2024-04-20,cancelled,Lack of use,4,12.99
18734,10020,20-06-2023,2024-07-16,cancelled,,0,49.99
18735,15114,16-05-2023,,active,,8,12.99
18736,12718,2023-08-24,,active,,1,19.99
18737,9342,2024-12-27,2026-08-22,churned,,10,49.99
18738,3337,09-12-2024,2026-07-31,churned,,3,24.99
18739,19797,2022-11-07,,active,,0,49.99
18740,6308,2021-09-16,,active,,7,19.99
18741,16367,2024-04-06,2025-07-31,churned,Other,4,12.99
18742,9296,2023-02-21,2024-10-22,active,,10,19.99
18743,8123,25-12-2021,06-02-2024,churned,,2,24.99
18744,2709,04-06-2020,2021-01-19,churned,Technical issues,2,19.99
18745,4286,03-05-2022,27-03-2023,churned,Lack of use,-1,24.99
18746,130,2024-07-17,2026-12-18,churned,,0,19.99
18747,6655,01-10-2023,2024-04-22,cancelled,Switched to competitor,3,19.99
18748,10519,2022-12-25,,active,,4,49.99
18749,11605,2020-10-12,2022-08-13,churned,Other,8,24.99
18750,13393,15-05-2023,,active,,10,9.99
18751,9590,2024-12-13,,active,,14,19.99
18752,10013,2020-10-16,2021-12-04,churned,Lack of use,9,9.99
18753,19857,2023-11-10,2026-03-21,cancelled,Lack of use,2,19.99
18754,14703,22-06-2021,24-02-2022,cancelled,Lack of use,5,49.99
18755,15392,2020-10-23,,active,,13,12.99
18756,17808,2020-02-21,2022-07-29,churned,,14,49.99
18757,16445,2023-06-08,,active,,11,49.99
18758,7685,2026-07-20,2023-07-24,churned,Switched to competitor,8,49.99
18759,18472,15-11-2024,,active,,13,49.99
18760,10389,07-12-2021,,active,,4,19.99
18761,17106,02-08-2024,,active,,11,12.99
18762,18428,2023-07-17,,active,,-1,49.99
18763,12070,24-01-2023,20-06-2024,cancelled,,-1,9.99
18764,5546,2022-06-20,,active,,5,49.99
18765,13680,2024-01-02,,active,,3,49.99
18766,14173,2022-02-15,2024-08-16,active,,2,9.99
18767,3344,2021-10-21,,active,,14,19.99
18768,8391,2023-01-19,2025-10-21,cancelled,Too expensive,13,49.99
18769,10039,2023-01-10,17-11-2024,churned,,10,12.99
18770,12102,2023-06-04,,active,,13,12.99
18771,17360,2021-02-18,,active,,-1,49.99
18772,14517,2022-05-24,2024-05-16,Canceled,Switched to competitor,0,19.99
18773,12142,2024-04-27,27-07-2025,churned,Lack of use,9,12.99
18774,12454,12-03-2022,2024-02-26,churned,,3,24.99
18775,2771,2023-08-05,,active,,6,12.99
18776,14834,2022-05-13,30-04-2024,cancelled,Lack of use,8,12.99
18777,15717,22-01-2020,2020-04-13,churned,Switched to competitor,2,12.99
18778,5445,2024-08-25,,active,,0,19.99
18779,19578,2022-05-27,,active,,13,49.99
18780,5484,22-01-2020,27-06-2021,active,,4,12.99 USD
18781,5830,2023-11-04,30-08-2025,churned,Lack of use,4,49.99
18782,308,2020-09-22,2021-05-12,churned,,1,19.99
18783,4408,28-07-2023,2026-06-16,churned,,7,9.99 USD
18784,5437,2023-10-25,,active,,12,12.99
18785,9083,2024-01-10,2025-12-10,Canceled,Technical issues,0,9.99
18786,50,2021-12-07,2024-03-09,churned,Lack of use,11,24.99 USD
18787,15165,2020-03-28,,active,,13,19.99
18788,14852,2021-11-11,2023-05-31,active,,8,24.99
18789,3669,20-06-2023,,active,,10,49.99
18790,5580,2022-02-21,,active,,9,24.99
18791,10343,2020-07-17,2022-02-22,churned,Other,14,9.99
18792,10467,01-01-2020,06-07-2022,churned,,1,49.99
18793,18892,29-06-2023,2024-08-18,cancelled,Technical issues,13,12.99
18794,6292,2024-11-02,2025-04-24,churned,N/A,0,12.99
18795,15514,09-10-2020,2021-09-24,cancelled,Technical issues,0,24.99
18796,4691,2023-09-27,,active,,7,9.99
18797,19320,27-11-2021,06-03-2022,cancelled,N/A,-1,19.99
18798,2209,2021-05-24,,active,,0,19.99
18799,4846,13-01-2020,,active,,2,12.99
18800,7698,2020-01-26,28-07-2020,churned,Technical issues,6,9.99
18801,5427,2021-10-01,05-09-2022,active,,13,24.99
18802,9803,2021-02-05,2023-11-19,churned,Switched to competitor,4,49.99
18803,16895,10-06-2021,,active,,14,12.99
18804,2685,2020-06-27,23-03-2021,active,,4,9.99
18805,9521,2024-07-30,,active,,4,49.99
18806,11892,09-08-2020,08-12-2021,cancelled,N/A,14,12.99
18807,14732,19-09-2020,,active,,12,24.99
18808,11983,26-08-2022,,active,,6,12.99 USD
18809,3253,2020-02-07,,active,,4,12.99
18810,5332,2021-02-17,05-09-2022,Canceled,Lack of use,0,9.99
18811,7763,2024-11-15,2026-08-14,churned,,7,9.99
18812,12906,2021-01-29,,active,,1,19.99
18813,67,2024-12-05,,active,,5,12.99
18814,7391,2023-01-03,,active,,7,49.99
18815,16838,2020-01-26,2020-06-09,active,,4,24.99
18816,9319,15-03-2024,,active,,3,24.99
18817,2692,17-10-2024,,active,,13,24.99
18818,15351,01-09-2020,2022-07-18,cancelled,Other,5,9.99
18819,5840,2021-09-20,2023-04-15,cancelled,Technical issues,6,49.99
18820,1083,06-06-2024,,active,,7,24.99
18821,380,2023-09-03,2024-06-26,Canceled,,10,19.99
18822,10043,2022-08-06,15-05-2023,cancelled,,3,19.99
18823,1342,03-06-2021,,active,,3,49.99
18824,6065,2020-12-27,2022-12-30,cancelled,Lack of use,0,12.99
18825,2699,16-03-2024,,active,,10,19.99
18826,5773,09-04-2023,,active,,12,19.99
18827,11723,04-10-2022,2025-08-30,Canceled,Too expensive,0,24.99
18828,19361,2022-03-11,2023-08-09,Canceled,Switched to competitor,10,12.99
18829,17125,2022-10-16,2024-01-03,churned,,14,24.99
18830,11943,2022-08-01,,active,,6,12.99
18831,8287,2021-12-26,,active,,3,24.99 USD
18832,18044,14-06-2021,,active,,5,12.99
18833,4551,28-07-2022,2023-03-27,active,,14,12.99
18834,7079,10-08-2023,23-09-2023,churned,N/A,1,9.99
18835,6391,2020-06-28,,active,,10,49.99
18836,4283,2021-08-28,2023-11-29,active,,7,24.99
18837,11827,2022-07-25,2024-10-14,churned,Other,8,49.99
18838,17707,2021-04-01,2023-08-09,active,,8,24.99
18839,9032,31-10-2022,2024-09-04,cancelled,Technical issues,0,19.99
18840,5897,2021-09-29,2022-11-13,active,,13,49.99
18841,8637,2020-04-05,,active,,2,49.99
18842,8569,2020-08-20,,active,,6,49.99
18843,12624,07-07-2024,2025-05-31,churned,,5,19.99
18844,16159,2021-08-18,18-02-2023,churned,Lack of use,0,19.99
18845,2640,03-03-2022,2023-09-30,churned,Other,8,12.99
18846,6774,2024-11-05,,active,,14,9.99
18847,14263,2021-10-18,,active,,4,24.99
18848,16026,2023-04-28,2024-03-16,active,,13,9.99
18849,2619,2024-11-03,2027-09-13,churned,,12,19.99
18850,7174,2023-12-05,2026-04-04,cancelled,Switched to competitor,8,9.99
18851,17848,2022-07-01,2024-07-10,active,,13,24.99
18852,12615,2023-04-06,2023-08-26,cancelled,Switched to competitor,13,19.99
18853,16449,01-04-2023,2025-08-02,active,,8,24.99
18854,6065,2024-06-16,2027-03-01,churned,,3,24.99
18855,2521,2022-07-27,09-02-2023,active,,1,19.99
18856,13188,2020-02-25,2021-12-02,churned,Too expensive,10,12.99
