customer_id,signup_date,age,country,marketing_channel,plan_type,is_student
9748,19/06/2020,39,ES,instagram,basic,0
9749,18/04/2021,39,PL,,starter,0
9750,2021-06-17,69,PL,,,Yes
9751,22/10/2023,32,,,basic,TRUE
9752,2023-02-04,34,ES,email,,TRUE
9753,2021-03-14,68,IT,google_ads,enterprise,1
9754,2022-04-14,,germany,UNKWN,enterprise,Yes
9755,2020-08-14,62,DE,,Basic,TRUE
9756,07/01/2024,,germany,unknown,,No
9757,17/03/2021,45,PL,unknown,Pro,Yes
9758,2021-01-30,,,LinkedIn Ads,,
9759,2021-12-28,39,,,,Yes
9760,2024-05-23,38,PL,Insta,pro,
9761,2020-03-24,59,,referral,,TRUE
9762,2024-06-26,34,de,,Basic,FALSE
9763,23/04/2024,22,,google_ads,starter,TRUE
9764,02/11/2022,35,IT,,,Yes
9765,2021-11-23,34,,linkedin,Basic,No
9766,07/05/2021,21,DE,UNKWN,pro,Yes
9767,15/07/2023,,de,,BASIC,
9768,2024-03-28,24,,,Pro,TRUE
9769,2023-02-17,42,PL,referral,enterprise,0
9770,27/08/2022,54,,,Pro,1
9771,2020-12-18,57,UK,instagram,Basic,
9772,16/12/2022,57,,Instagram Ads,Basic,FALSE
9773,09/02/2020,60,,email,starter,Yes
9774,2023-09-21,26,,Instagram Ads,enterprise,No
9775,01/10/2021,36,germany,google_ads,,No
9776,2020-06-21,68,,,pro,No
9777,2024-04-19,26,Germany,LinkedIn Ads,,FALSE
9778,2020-09-15,40,,Insta,basic,0
9779,31/05/2021,48,de,,,Yes
9780,30/12/2021,49,,,,1
9781,2021-06-06,69,ES,,basic,TRUE
9782,2022-04-18,48,germany,,,0
9783,2020-04-26,34,Germany,UNKWN,pro,
9784,02/07/2020,65,Germany,google_ads,,Yes
9785,13/02/2023,56,UK,insta_ads,,Yes
9786,2020-06-10,,Germany,insta_ads,,1
9787,2024-05-21,39,,,Basic,FALSE
9788,2024-10-01,52,PL,Insta,enterprise,
9789,2021-06-26,47,NL,,,TRUE
9790,2024-05-29,,NL,Insta,enterprise,TRUE
9791,2023-06-14,68,FR,UNKWN,,TRUE
9792,18/04/2022,57,DE,Insta,starter,
9793,25/12/2022,54,UK,LinkedIn Ads,pro,0
9794,29/12/2022,43,FR,google_ads,enterprise,Yes
9795,2021-03-22,,DE,unknown,basic,1
9796,2021-02-19,23,NL,,Basic,1
9797,2021-06-15,51,,,Basic,FALSE
9798,16/03/2021,,UK,,,1
9799,2022-01-07,49,,,,1
9800,2021-04-08,42,,Google,BASIC,TRUE
9801,30/01/2021,68,PL,Instagram Ads,,FALSE
9802,11/12/2021,30,IT,Instagram Ads,basic,1
9803,2024-04-23,55,de,,BASIC,
9804,2024-08-07,55,de,email,,1
9805,29/04/2024,19,,referral,Basic,1
9806,2021-01-29,,germany,,Basic,1
9807,2020-11-21,,NL,LinkedIn Ads,basic,TRUE
9808,19/01/2023,22,,insta_ads,Pro,
9809,2022-01-19,28,NL,email,pro,
9810,2022-12-29,28,,instagram,pro,Yes
9811,04/04/2023,41,PL,,,
9812,2021-10-03,31,,,Pro,
9813,2020-08-01,62,,linkedin,,0
9814,2024-06-12,47,FR,,starter,
9815,2023-09-20,57,,linkedin,enterprise,FALSE
9816,22/11/2024,64,IT,,starter,Yes
9817,2021-01-03,61,,UNKWN,basic,0
9818,2024-05-26,52,NL,linkedin,starter,TRUE
9819,2024-08-27,38,Germany,linkedin,Basic,Yes
9820,2020-02-18,,germany,,pro,0
9821,11/12/2022,22,de,email,Basic,1
9822,05/08/2023,55,NL,Google,Basic,
9823,18/12/2024,19,IT,email,starter,FALSE
9824,07/07/2024,57,ES,,enterprise,1
9825,16/06/2023,54,FR,,BASIC,FALSE
9826,12/05/2020,,,instagram,enterprise,Yes
9827,25/09/2022,66,IT,,,1
9828,24/02/2022,,Germany,Instagram Ads,BASIC,TRUE
9829,2023-04-04,51,FR,referral,starter,1
9830,29/10/2023,28,de,,basic,No
9831,2021-01-07,53,FR,instagram,enterprise,
9832,10/02/2024,28,IT,,basic,TRUE
9833,13/11/2024,26,,referral,BASIC,FALSE
9834,2021-04-23,23,,,,No
9835,11/04/2022,,UK,,pro,
9836,11/10/2021,51,,linkedin,,1
9837,2024-06-02,,IT,,,
9838,2021-11-12,64,NL,LinkedIn Ads,Basic,
9839,16/07/2024,54,Germany,,,1
9840,18/11/2021,49,PL,email,Pro,1
9841,2023-08-16,,FR,UNKWN,,1
9842,22/03/2020,29,IT,,starter,0
9843,2020-03-27,62,DE,Insta,Pro,No
9844,12/08/2020,49,DE,google_ads,enterprise,TRUE
9845,2020-01-16,34,germany,google_ads,Pro,0
9846,2022-04-01,21,FR,,starter,No
9847,2023-10-13,59,,Instagram Ads,,TRUE
9848,2020-06-11,50,UK,Insta,Pro,Yes
9849,2024-06-21,60,Germany,instagram,Basic,Yes
9850,18/08/2024,65,ES,Insta,Pro,TRUE
9851,2021-05-28,60,Germany,,basic,TRUE
9852,2020-12-15,26,FR,,,TRUE
9853,11/11/2021,51,,,,
9854,27/01/2024,56,,,enterprise,Yes
9855,30/10/2023,68,,google_ads,,
9856,2023-01-20,47,DE,LinkedIn Ads,starter,TRUE
9857,29/06/2020,67,Germany,UNKWN,,TRUE
9858,12/01/2022,,IT,email,basic,
9859,2023-08-17,37,Germany,,starter,No
9860,21/10/2021,56,FR,LinkedIn Ads,Pro,FALSE
9861,2024-12-20,40,IT,linkedin,,1
9862,27/04/2023,58,,email,enterprise,1
9863,2023-08-30,61,de,UNKWN,BASIC,0
9864,07/05/2021,,Germany,,,No
9865,11/07/2022,52,germany,referral,,
9866,2020-05-07,40,FR,,Basic,TRUE
9867,22/03/2024,,,Insta,,FALSE
9868,2023-12-20,,NL,Google,basic,No
9869,2024-05-01,65,NL,unknown,,FALSE
9870,18/07/2021,56,germany,Instagram Ads,basic,Yes
9871,2023-04-25,40,,google_ads,,FALSE
9872,03/07/2021,,NL,google_ads,Basic,No
9873,2021-03-28,54,germany,,pro,
9874,15/04/2021,,de,google_ads,basic,0
9875,14/09/2022,40,UK,unknown,Pro,1
9876,2022-01-07,56,DE,email,,
9877,07/05/2024,45,IT,,,Yes
9878,2020-08-11,,germany,insta_ads,Basic,FALSE
9879,2020-06-02,36,,,pro,1
9880,13/07/2021,66,PL,email,BASIC,FALSE
9881,16/12/2020,65,PL,Google,Basic,0
9882,2023-03-16,,,email,Pro,FALSE
9883,2024-05-18,47,PL,Google,basic,TRUE
9884,14/12/2020,38,ES,unknown,,1
9885,30/06/2020,41,NL,Insta,Pro,0
9886,28/09/2021,38,,linkedin,starter,
9887,14/10/2022,43,germany,Instagram Ads,pro,Yes
9888,27/06/2020,68,FR,linkedin,Basic,Yes
9889,2022-11-28,,germany,,,Yes
9890,2022-02-10,67,FR,Instagram Ads,Pro,FALSE
9891,12/06/2022,68,de,,Pro,0
9892,2022-10-23,,FR,Instagram Ads,BASIC,1
9893,12/10/2022,53,UK,,basic,Yes
9894,2020-03-04,43,PL,instagram,,0
9895,2020-01-29,50,NL,Insta,enterprise,Yes
9896,06/01/2021,,IT,linkedin,basic,
9897,2024-03-26,53,IT,,,0
9898,2020-04-06,21,,linkedin,,FALSE
9899,2024-01-05,26,ES,,Basic,No
9900,11/05/2023,25,de,,,0
9901,2023-12-05,19,UK,instagram,pro,Yes
9902,19/09/2022,46,,Insta,,1
9903,21/01/2020,40,,Google,Pro,Yes
9904,23/04/2024,23,UK,UNKWN,Basic,FALSE
9905,04/01/2022,,,,enterprise,No
9906,2023-01-30,60,NL,email,Pro,No
9907,05/12/2022,53,,,starter,
9908,2020-03-06,,FR,LinkedIn Ads,,1
9909,25/08/2021,63,ES,LinkedIn Ads,starter,0
9910,02/04/2023,38,DE,unknown,basic,No
9911,2023-02-08,39,FR,LinkedIn Ads,BASIC,0
9912,2020-12-03,26,ES,,,Yes
9913,02/05/2020,51,UK,instagram,BASIC,0
9914,2024-09-24,,,,enterprise,TRUE
9915,22/03/2021,,de,Google,basic,FALSE
9916,2021-09-02,43,IT,Google,starter,Yes
9917,07/08/2023,18,,,starter,0
9918,01/11/2021,53,germany,Insta,,Yes
9919,06/12/2023,61,FR,,basic,FALSE
9920,06/09/2021,22,Germany,instagram,,FALSE
9921,2022-06-15,58,FR,,,Yes
9922,07/10/2020,39,,,,No
9923,2022-12-02,21,germany,,,1
9924,18/02/2024,65,,email,Pro,Yes
9925,18/08/2021,19,,LinkedIn Ads,starter,TRUE
9926,2021-12-03,33,UK,,Pro,Yes
9927,2022-12-10,33,ES,referral,Pro,0
9928,2020-07-28,,de,Insta,Basic,TRUE
9929,2020-05-05,,Germany,Insta,enterprise,
9930,2021-05-06,,,UNKWN,,Yes
9931,2024-03-12,39,,referral,,
9932,17/08/2022,60,UK,UNKWN,BASIC,Yes
9933,27/08/2022,18,DE,linkedin,,TRUE
9934,2021-08-03,32,IT,Insta,starter,1
9935,15/02/2022,41,NL,instagram,,TRUE
9936,14/09/2020,21,de,Insta,basic,1
9937,26/04/2023,,IT,,BASIC,
9938,2020-08-17,35,,LinkedIn Ads,basic,1
9939,07/07/2020,34,Germany,UNKWN,pro,TRUE
9940,09/12/2023,24,FR,Insta,,0
9941,2020-01-10,67,ES,email,,FALSE
9942,2023-02-11,62,PL,,enterprise,TRUE
9943,04/01/2023,69,germany,,BASIC,FALSE
9944,2021-11-06,69,de,referral,enterprise,0
9945,2021-05-16,,Germany,,,0
9946,25/03/2020,27,PL,google_ads,starter,0
9947,18/02/2020,18,IT,,BASIC,
9948,27/02/2024,19,ES,,Basic,0
9949,2022-04-17,66,FR,,,
9950,04/10/2022,39,,google_ads,BASIC,Yes
9951,19/11/2021,49,FR,Google,enterprise,FALSE
9952,2021-01-21,46,DE,email,Basic,
9953,2022-08-27,52,,email,pro,No
9954,13/11/2023,34,ES,Instagram Ads,pro,Yes
9955,02/10/2022,29,,instagram,,
9956,2020-08-05,41,NL,,,Yes
9957,2024-09-20,47,PL,,,FALSE
9958,2022-10-01,61,,instagram,,FALSE
9959,2023-10-01,47,UK,Google,Basic,No
9960,2023-06-07,37,,LinkedIn Ads,Basic,Yes
9961,2020-09-11,59,DE,insta_ads,,FALSE
9962,23/08/2020,24,,,enterprise,TRUE
9963,2022-11-15,59,,google_ads,starter,1
9964,2024-05-26,67,ES,linkedin,BASIC,0
9965,2023-07-08,,Germany,,BASIC,1
9966,24/11/2024,55,ES,,enterprise,FALSE
9967,2020-09-27,24,NL,,basic,
9968,2020-05-02,,ES,,starter,No
9969,17/10/2021,66,,linkedin,Pro,FALSE
9970,04/07/2023,47,PL,,,No
9971,2024-08-06,29,,google_ads,basic,Yes
9972,15/12/2023,66,,UNKWN,basic,TRUE
9973,2020-09-15,48,ES,referral,Basic,Yes
9974,05/08/2022,35,ES,referral,enterprise,
9975,16/02/2020,63,,linkedin,enterprise,TRUE
9976,2022-05-12,60,IT,,pro,No
9977,08/06/2021,19,,email,starter,FALSE
9978,06/06/2022,,,Google,,FALSE
9979,26/07/2020,50,UK,unknown,Pro,FALSE
9980,27/08/2023,28,,Google,,FALSE
9981,2022-01-16,51,germany,,enterprise,Yes
9982,2020-05-28,33,,,Basic,Yes
9983,13/03/2021,,,Google,Basic,No
9984,2020-06-03,52,PL,,Pro,TRUE
9985,2024-08-28,69,,Google,basic,TRUE
9986,18/01/2023,50,germany,,pro,
9987,2024-09-17,38,,instagram,basic,TRUE
9988,2020-12-23,37,IT,Google,enterprise,FALSE
9989,2023-04-12,25,DE,,BASIC,Yes
9990,2023-05-25,68,,instagram,,1
9991,2021-03-31,43,NL,linkedin,pro,1
9992,14/02/2022,50,UK,referral,basic,FALSE
9993,2024-06-20,,NL,LinkedIn Ads,,
9994,20/09/2021,,IT,google_ads,starter,1
9995,07/05/2023,43,PL,Instagram Ads,,TRUE
9996,11/04/2022,54,de,,enterprise,TRUE
9997,30/04/2021,47,UK,referral,Pro,No
9998,16/06/2021,48,,,,FALSE
9999,2020-07-18,50,,LinkedIn Ads,starter,No
10000,2021-01-05,28,,instagram,,TRUE
10001,10/10/2022,,,email,basic,Yes
10002,02/05/2022,58,UK,Google,,FALSE
10003,11/01/2024,22,IT,,Pro,
10004,04/09/2020,19,DE,,starter,0
10005,2022-02-26,30,Germany,,basic,No
10006,20/09/2020,35,ES,Insta,,No
10007,17/12/2022,43,FR,,BASIC,TRUE
10008,18/08/2023,42,FR,,basic,No
10009,31/01/2020,61,NL,,pro,
10010,2024-03-01,31,ES,,,TRUE
10011,26/06/2023,22,Germany,,Basic,Yes
10012,27/08/2021,,,,Pro,No
10013,2024-12-05,,de,instagram,Pro,TRUE
10014,2023-07-18,59,,,pro,TRUE
10015,2024-06-17,69,NL,instagram,enterprise,Yes
10016,16/08/2024,19,,referral,basic,No
10017,18/11/2023,21,UK,google_ads,,0
10018,2024-12-25,29,,linkedin,starter,
10019,2021-05-16,28,germany,Instagram Ads,Pro,0
10020,03/06/2024,21,,instagram,starter,Yes
10021,12/01/2023,60,FR,instagram,Pro,Yes
10022,2023-10-20,26,NL,referral,Basic,Yes
10023,2022-06-04,27,FR,insta_ads,,0
10024,02/07/2021,44,IT,google_ads,starter,No
10025,27/09/2023,23,de,,pro,1
10026,18/04/2022,32,de,email,enterprise,0
10027,01/12/2023,59,germany,LinkedIn Ads,,TRUE
10028,19/12/2023,48,PL,unknown,basic,TRUE
10029,02/11/2024,39,de,,enterprise,Yes
10030,21/01/2023,,UK,LinkedIn Ads,,Yes
10031,2022-04-27,23,IT,referral,,1
10032,05/09/2021,50,,insta_ads,Basic,FALSE
10033,15/02/2021,46,,Instagram Ads,Basic,
10034,2021-03-07,38,DE,UNKWN,starter,TRUE
10035,2021-11-08,,NL,email,basic,
10036,2020-06-07,,UK,unknown,,FALSE
10037,2020-01-14,,ES,unknown,pro,Yes
10038,07/01/2021,69,,,BASIC,TRUE
10039,12/08/2020,47,DE,,Pro,TRUE
10040,2024-03-08,38,UK,,enterprise,Yes
10041,2023-01-01,53,ES,linkedin,starter,FALSE
10042,2023-06-26,,,UNKWN,Basic,FALSE
10043,2021-05-25,,FR,LinkedIn Ads,pro,No
10044,2021-08-25,39,,Instagram Ads,enterprise,No
10045,03/08/2020,63,,,,1
10046,2024-06-13,37,FR,Insta,,
10047,13/04/2024,39,FR,,BASIC,1
10048,14/09/2022,,germany,linkedin,Basic,FALSE
10049,28/05/2023,69,IT,referral,Basic,Yes
10050,19/04/2022,,,Instagram Ads,starter,FALSE
10051,27/12/2021,57,,LinkedIn Ads,starter,TRUE
10052,2023-05-29,28,NL,,pro,No
10053,13/11/2023,64,,,BASIC,No
10054,07/07/2021,48,germany,,basic,
10055,2024-07-28,68,de,UNKWN,starter,0
10056,2022-12-01,57,de,Instagram Ads,basic,
10057,2021-11-06,30,de,email,,
10058,2022-05-22,35,IT,,pro,FALSE
10059,2020-10-09,39,germany,,Basic,TRUE
10060,17/12/2022,,germany,Google,pro,FALSE
10061,2022-04-13,34,DE,Insta,pro,0
10062,2021-06-20,55,germany,email,basic,
10063,01/01/2023,42,ES,google_ads,pro,
10064,2022-07-11,49,de,UNKWN,,FALSE
10065,2023-02-26,32,germany,google_ads,,FALSE
10066,2024-06-10,30,,UNKWN,Basic,TRUE
10067,2022-04-21,,IT,,,No
10068,20/12/2023,43,,Insta,,Yes
10069,2022-08-05,67,NL,unknown,basic,0
10070,26/10/2021,28,de,,starter,1
10071,2024-09-13,30,PL,referral,pro,
10072,22/02/2023,50,,google_ads,,TRUE
10073,2020-03-07,67,ES,,,No
10074,06/01/2020,54,PL,instagram,BASIC,FALSE
10075,28/09/2021,55,de,,basic,Yes
10076,09/11/2020,18,,Insta,enterprise,1
10077,2023-09-11,56,,,starter,0
10078,18/07/2021,44,DE,,,1
10079,20/05/2024,53,IT,LinkedIn Ads,pro,TRUE
10080,2022-04-05,49,,Insta,Pro,FALSE
10081,20/05/2021,58,NL,LinkedIn Ads,starter,
10082,10/01/2023,32,NL,google_ads,basic,FALSE
10083,2024-06-10,48,,,,Yes
10084,22/10/2022,23,de,Instagram Ads,,1
10085,22/07/2020,42,germany,UNKWN,BASIC,TRUE
10086,23/10/2021,66,,Google,,FALSE
10087,2022-03-15,69,DE,google_ads,starter,1
10088,2021-02-07,35,,google_ads,pro,1
10089,2023-01-31,39,IT,referral,,No
10090,19/06/2021,48,de,Instagram Ads,,Yes
10091,2023-10-23,53,germany,,pro,FALSE
10092,20/05/2023,26,,,enterprise,No
10093,2021-07-30,63,de,,BASIC,Yes
10094,2023-05-17,20,DE,,basic,No
10095,01/02/2022,50,IT,insta_ads,Pro,FALSE
10096,2020-04-26,44,ES,,,TRUE
10097,19/09/2021,,de,,basic,No
10098,18/01/2022,60,,insta_ads,Pro,No
10099,10/02/2024,18,germany,Insta,,1
10100,2020-04-14,61,,,,0
10101,2021-05-09,,,insta_ads,,FALSE
10102,2024-11-29,26,Germany,,pro,No
10103,2020-02-15,22,,referral,enterprise,0
10104,2022-04-02,32,Germany,Insta,Pro,TRUE
10105,2023-09-16,67,Germany,,,No
10106,24/05/2023,26,,LinkedIn Ads,starter,Yes
10107,2022-09-08,62,germany,,,TRUE
10108,2022-08-17,45,DE,instagram,,TRUE
10109,24/02/2024,30,DE,Insta,enterprise,No
10110,2022-04-24,41,IT,email,enterprise,No
10111,24/03/2021,62,FR,UNKWN,Basic,1
10112,2021-06-19,,Germany,UNKWN,,FALSE
10113,2021-05-25,27,NL,referral,pro,1
10114,2024-01-21,59,FR,referral,,Yes
10115,2024-04-19,39,UK,email,BASIC,FALSE
10116,2024-04-08,56,Germany,google_ads,starter,1
10117,2021-06-23,,NL,insta_ads,,1
10118,2024-02-16,39,DE,Instagram Ads,Basic,No
10119,16/01/2020,54,,,BASIC,1
10120,2024-05-13,69,NL,Google,Pro,No
10121,2020-08-30,56,,,basic,TRUE
10122,15/05/2023,37,FR,linkedin,Basic,FALSE
10123,30/06/2022,27,ES,UNKWN,starter,No
10124,18/07/2023,27,de,,basic,0
10125,30/01/2022,43,PL,,Pro,0
10126,07/12/2024,42,,unknown,starter,0
10127,05/12/2021,,Germany,Google,Basic,0
10128,19/10/2024,,DE,linkedin,,1
10129,2020-04-24,45,IT,referral,starter,0
10130,22/05/2024,30,,,,No
10131,2023-08-15,32,Germany,email,Pro,TRUE
10132,2024-02-15,,germany,insta_ads,basic,Yes
10133,31/01/2021,,,google_ads,pro,Yes
10134,28/01/2021,23,FR,referral,Pro,TRUE
10135,2023-01-03,69,DE,,starter,1
10136,2022-09-04,29,,insta_ads,starter,FALSE
10137,2024-02-14,36,,insta_ads,BASIC,FALSE
10138,31/01/2023,49,NL,linkedin,,No
10139,23/10/2020,28,IT,,,
10140,28/09/2022,55,de,,Pro,Yes
10141,26/06/2020,50,,Instagram Ads,,TRUE
10142,2023-05-23,19,DE,insta_ads,enterprise,
10143,24/08/2022,,,insta_ads,,1
10144,10/11/2020,32,,email,Pro,TRUE
10145,28/11/2022,53,de,Instagram Ads,Basic,Yes
10146,2020-09-15,22,Germany,unknown,Pro,TRUE
10147,2024-10-05,32,,,enterprise,TRUE
10148,07/01/2020,60,Germany,Instagram Ads,Basic,TRUE
10149,18/02/2020,27,PL,LinkedIn Ads,basic,No
10150,2024-04-10,34,FR,Insta,Pro,1
10151,2020-06-09,51,NL,insta_ads,,FALSE
10152,24/06/2020,69,Germany,insta_ads,Pro,
10153,02/06/2024,41,ES,UNKWN,,
10154,2022-10-22,27,germany,,Pro,1
10155,2022-09-27,69,PL,,Pro,Yes
10156,30/03/2021,47,,,,
10157,2024-07-25,20,DE,,BASIC,FALSE
10158,2020-10-02,68,germany,,BASIC,0
10159,12/05/2021,,IT,,Pro,No
10160,2024-07-10,54,NL,LinkedIn Ads,starter,FALSE
10161,06/11/2021,20,,linkedin,enterprise,FALSE
10162,28/12/2024,57,DE,LinkedIn Ads,enterprise,FALSE
10163,17/11/2022,22,PL,,,TRUE
10164,18/09/2023,45,de,instagram,Basic,Yes
10165,2022-10-21,,germany,insta_ads,Basic,0
10166,26/04/2023,61,germany,Instagram Ads,Pro,No
10167,2020-02-25,31,,Insta,,0
10168,2021-06-30,56,PL,unknown,enterprise,Yes
10169,2023-02-09,28,,unknown,Pro,TRUE
10170,2024-12-26,25,de,Insta,pro,No
10171,2023-08-26,54,IT,google_ads,,
10172,2020-02-05,25,Germany,email,Basic,0
10173,14/03/2021,29,NL,linkedin,BASIC,TRUE
10174,2024-10-18,32,FR,UNKWN,Pro,No
10175,03/06/2024,36,,email,basic,No
10176,2021-08-17,65,,Insta,,1
10177,2024-05-19,63,,Insta,,TRUE
10178,10/09/2023,45,PL,,Basic,Yes
10179,2024-07-21,24,,,,
10180,02/11/2020,57,FR,,pro,
10181,2024-04-06,24,DE,,,0
10182,2024-10-17,47,NL,insta_ads,basic,TRUE
10183,2021-09-10,35,UK,Google,basic,0
10184,06/02/2023,41,,Google,starter,TRUE
10185,2023-10-27,23,,email,basic,TRUE
10186,22/12/2020,,IT,unknown,basic,1
10187,2020-06-29,68,germany,Instagram Ads,pro,1
10188,11/10/2023,21,IT,,Basic,1
10189,2024-08-26,,FR,,starter,1
10190,08/03/2020,20,UK,,,TRUE
10191,2020-10-18,66,,,Pro,
10192,2021-11-22,,NL,LinkedIn Ads,Basic,Yes
10193,2020-06-29,68,de,unknown,BASIC,FALSE
10194,29/01/2024,,germany,unknown,Basic,TRUE
10195,09/03/2021,64,ES,,starter,0
10196,27/01/2024,,,insta_ads,pro,Yes
10197,2024-08-31,23,FR,,,FALSE
10198,02/07/2022,43,DE,,enterprise,FALSE
10199,2024-04-06,61,NL,linkedin,,1
10200,06/03/2020,68,NL,google_ads,enterprise,FALSE
10201,2022-11-10,55,Germany,UNKWN,,0
10202,2024-06-23,28,germany,insta_ads,,0
10203,18/01/2021,69,germany,UNKWN,pro,Yes
10204,26/06/2024,46,UK,google_ads,BASIC,1
10205,2024-05-01,37,PL,instagram,enterprise,TRUE
10206,08/02/2020,27,ES,UNKWN,basic,TRUE
10207,01/08/2023,43,,Google,BASIC,1
10208,2022-04-01,65,de,,enterprise,
10209,2021-08-24,44,germany,unknown,starter,1
10210,2024-06-08,67,DE,referral,enterprise,FALSE
10211,23/02/2022,31,Germany,insta_ads,,
10212,2023-09-21,53,germany,UNKWN,,FALSE
10213,2023-04-26,,PL,,Pro,Yes
10214,2021-11-01,29,Germany,Instagram Ads,starter,1
10215,20/06/2023,69,FR,referral,enterprise,TRUE
10216,2023-01-01,,DE,linkedin,,Yes
10217,23/04/2021,40,,,,TRUE
10218,14/07/2021,38,germany,email,enterprise,
10219,2020-04-10,25,de,insta_ads,Basic,TRUE
10220,2021-05-28,56,germany,Insta,,Yes
10221,14/11/2024,,FR,Google,pro,TRUE
10222,2020-06-24,26,Germany,referral,,1
10223,2020-08-25,41,,Instagram Ads,Pro,
10224,28/06/2022,48,ES,Instagram Ads,starter,0
10225,2022-12-18,42,,referral,,1
10226,27/01/2023,34,,referral,basic,Yes
10227,20/05/2022,59,de,,starter,TRUE
10228,2021-05-09,46,FR,Google,pro,TRUE
10229,2022-08-04,,germany,linkedin,starter,FALSE
10230,17/03/2024,20,FR,google_ads,,No
10231,24/01/2022,38,,,basic,Yes
10232,2023-08-13,,NL,LinkedIn Ads,BASIC,0
10233,29/07/2020,25,ES,referral,,TRUE
10234,20/02/2023,31,IT,UNKWN,enterprise,Yes
10235,06/06/2023,,,,pro,FALSE
10236,05/06/2024,56,,,Pro,Yes
10237,06/08/2024,33,PL,instagram,starter,1
10238,12/11/2023,35,,Instagram Ads,pro,TRUE
10239,2020-05-19,48,NL,LinkedIn Ads,,FALSE
10240,2021-06-24,28,,Google,pro,1
10241,15/11/2023,55,FR,referral,,No
10242,2020-09-26,37,PL,,Basic,No
10243,17/11/2024,,de,google_ads,,Yes
10244,2022-11-01,63,UK,UNKWN,BASIC,TRUE
10245,13/11/2023,,NL,LinkedIn Ads,pro,No
10246,2023-09-22,62,de,,Pro,FALSE
10247,2021-05-20,21,,,basic,TRUE
10248,03/02/2023,37,,google_ads,BASIC,0
10249,2020-02-01,48,,google_ads,basic,FALSE
10250,02/01/2023,37,FR,,enterprise,FALSE
10251,09/04/2023,28,ES,,Basic,FALSE
10252,28/12/2022,67,germany,,,
10253,2022-03-23,18,PL,unknown,enterprise,0
10254,27/12/2020,61,UK,instagram,BASIC,No
10255,30/07/2024,35,,,BASIC,Yes
10256,27/12/2023,56,Germany,Google,basic,No
10257,2022-07-17,61,,,enterprise,No
10258,2020-04-09,50,,unknown,,
10259,08/08/2024,,FR,email,starter,Yes
10260,2020-01-09,53,de,,,1
10261,2024-05-16,35,Germany,,starter,FALSE
10262,27/11/2021,64,PL,unknown,,0
10263,2022-11-18,48,,,pro,1
10264,2023-02-11,52,FR,,Pro,FALSE
10265,2021-04-06,56,,google_ads,,1
10266,09/07/2022,55,Germany,,,FALSE
10267,2023-03-12,32,FR,,,Yes
10268,2021-01-24,64,NL,email,,
10269,23/09/2021,23,Germany,,Basic,Yes
10270,2021-11-12,25,,referral,,0
10271,2020-06-05,57,,,,Yes
10272,30/11/2020,39,UK,,basic,TRUE
10273,16/09/2020,18,IT,instagram,Basic,0
10274,2020-03-22,,PL,,Pro,0
10275,2022-01-23,30,FR,UNKWN,enterprise,FALSE
10276,04/01/2024,,Germany,linkedin,Pro,
10277,10/04/2023,41,,insta_ads,basic,Yes
10278,08/06/2023,38,ES,instagram,basic,1
10279,20/12/2021,62,,,basic,TRUE
10280,2020-03-15,60,,Insta,basic,0
10281,2023-07-17,21,Germany,email,,TRUE
10282,17/09/2021,24,NL,Instagram Ads,,0
10283,02/03/2020,,de,,basic,Yes
10284,2022-05-23,29,,Google,Basic,No
10285,15/11/2020,,Germany,insta_ads,Basic,Yes
10286,11/04/2020,30,IT,unknown,starter,0
10287,2023-12-23,,,google_ads,BASIC,
10288,23/05/2022,61,,instagram,starter,
10289,2024-10-11,33,UK,LinkedIn Ads,pro,No
10290,2022-08-11,23,PL,Instagram Ads,starter,Yes
10291,2020-09-11,31,FR,email,BASIC,FALSE
10292,2024-04-04,68,FR,insta_ads,BASIC,1
10293,2021-07-23,65,FR,google_ads,starter,0
10294,2020-04-21,,germany,,Pro,0
10295,11/09/2022,,NL,LinkedIn Ads,enterprise,
10296,29/08/2023,48,ES,Google,starter,No
10297,24/09/2022,53,,insta_ads,,No
10298,05/04/2021,54,,,Pro,
10299,08/12/2021,58,,LinkedIn Ads,pro,TRUE
10300,05/06/2022,,PL,,,No
10301,2024-01-25,52,PL,google_ads,Pro,FALSE
10302,2023-01-20,,FR,Google,basic,1
10303,2022-12-11,27,,insta_ads,basic,No
10304,03/06/2021,34,NL,LinkedIn Ads,,TRUE
10305,22/03/2022,68,de,Instagram Ads,,0
10306,26/01/2023,59,,,Pro,1
10307,2020-08-23,47,PL,LinkedIn Ads,,No
10308,2023-10-29,61,Germany,,,FALSE
10309,2024-05-23,,IT,email,starter,FALSE
10310,15/07/2022,24,,UNKWN,enterprise,1
10311,10/07/2021,35,NL,,,TRUE
10312,2021-10-10,36,,LinkedIn Ads,,FALSE
10313,21/08/2020,32,,insta_ads,,Yes
10314,21/11/2022,56,FR,,basic,Yes
10315,05/08/2023,61,,Instagram Ads,,No
10316,2024-07-19,39,,Insta,Pro,FALSE
10317,2021-08-01,,PL,google_ads,,Yes
10318,25/06/2021,56,germany,Insta,,No
10319,23/04/2020,59,,linkedin,Basic,No
10320,2020-07-22,,,unknown,pro,No
10321,18/11/2022,,DE,UNKWN,starter,TRUE
10322,04/10/2021,,DE,Instagram Ads,,No
10323,18/04/2021,,ES,insta_ads,,TRUE
10324,27/11/2021,47,PL,LinkedIn Ads,BASIC,Yes
10325,09/09/2020,37,UK,google_ads,,No
10326,2024-12-26,,de,,basic,Yes
